user_id,item_id
U20777,P00020
U20777,P00133
U20777,P00006
U20777,P00562
U20777,P00001
U22754,P00020
U22754,P00133
U22754,P00006
U22754,P00219
U22754,P00001
U10359,P00020
U10359,P00133
U10359,P00219
U10359,P00001
U10359,P01972
U15786,P00020
U15786,P00006
U15786,P00002
U15786,P00219
U15786,P00133
U18856,P00020
U18856,P00219
U18856,P00133
U18856,P00001
U18856,P01972
U07551,P00020
U07551,P00133
U07551,P00006
U07551,P00219
U07551,P00002
U22173,P00020
U22173,P00133
U22173,P00219
U22173,P00006
U22173,P00196
U13489,P00133
U13489,P01972
U13489,P00001
U13489,P00219
U13489,P00002
U20026,P00020
U20026,P01972
U20026,P00133
U20026,P00196
U20026,P00006
U09720,P00020
U09720,P00133
U09720,P01972
U09720,P00001
U09720,P00219
U23075,P00020
U23075,P02172
U23075,P01813
U23075,P00133
U23075,P02541
U18041,P00020
U18041,P00133
U18041,P00219
U18041,P00006
U18041,P00002
U20496,P00020
U20496,P00133
U20496,P00006
U20496,P00219
U20496,P00001
U03688,P00020
U03688,P00133
U03688,P00006
U03688,P00219
U03688,P00002
U25829,P00020
U25829,P00133
U25829,P00219
U25829,P00001
U25829,P00467
U19390,P01972
U19390,P00020
U19390,P00133
U19390,P00219
U19390,P00006
U18438,P00020
U18438,P01972
U18438,P00196
U18438,P00001
U18438,P00006
U21556,P00020
U21556,P01972
U21556,P00133
U21556,P00001
U21556,P00219
U01244,P00006
U01244,P01972
U01244,P00001
U01244,P00133
U01244,P00219
U19969,P00020
U19969,P00133
U19969,P00219
U19969,P01972
U19969,P00006
U29291,P00020
U29291,P00133
U29291,P00219
U29291,P00006
U29291,P00001
U02678,P00020
U02678,P01972
U02678,P00133
U02678,P00006
U02678,P00219
U04249,P00020
U04249,P01972
U04249,P00133
U04249,P00001
U04249,P00219
U19180,P00020
U19180,P00006
U19180,P00133
U19180,P01972
U19180,P00001
U00227,P01972
U00227,P00006
U00227,P00133
U00227,P00219
U00227,P00001
U00433,P00020
U00433,P00133
U00433,P00219
U00433,P01972
U00433,P00006
U14926,P00020
U14926,P00133
U14926,P01972
U14926,P00006
U14926,P00001
U03375,P00020
U03375,P01972
U03375,P00219
U03375,P00133
U03375,P00001
U03998,P00020
U03998,P01972
U03998,P00219
U03998,P00133
U03998,P00001
U13744,P01972
U13744,P00020
U13744,P02166
U13744,P00002
U13744,P00006
U06481,P00008
U06481,P00219
U06481,P02876
U06481,P01992
U06481,P02662
U21100,P00020
U21100,P00006
U21100,P00133
U21100,P01972
U21100,P00219
U11312,P00133
U11312,P00020
U11312,P00562
U11312,P00219
U11312,P01972
U16926,P00006
U16926,P01972
U16926,P00001
U16926,P00133
U16926,P00219
U14662,P00133
U14662,P00006
U14662,P00001
U14662,P01972
U14662,P00219
U09502,P00020
U09502,P00006
U09502,P00219
U09502,P01972
U09502,P00133
U22509,P00020
U22509,P01972
U22509,P00219
U22509,P00001
U22509,P00006
U06948,P00020
U06948,P00133
U06948,P00562
U06948,P01972
U06948,P00006
U08239,P01972
U08239,P00006
U08239,P00133
U08239,P00001
U08239,P00219
U27788,P00020
U27788,P00133
U27788,P00006
U27788,P00219
U27788,P03158
U24915,P00020
U24915,P01972
U24915,P00196
U24915,P00006
U24915,P00001
U12880,P00020
U12880,P00006
U12880,P00002
U12880,P00133
U12880,P01972
U20779,P01972
U20779,P00133
U20779,P00006
U20779,P00219
U20779,P00001
U25412,P00020
U25412,P01972
U25412,P00006
U25412,P02166
U25412,P00001
U10202,P00020
U10202,P01972
U10202,P00006
U10202,P00562
U10202,P00001
U10433,P01972
U10433,P00020
U10433,P00133
U10433,P00219
U10433,P00002
U05001,P00020
U05001,P00006
U05001,P00133
U05001,P01972
U05001,P00002
U08721,P01972
U08721,P00020
U08721,P00133
U08721,P00219
U08721,P00453
U13511,P00006
U13511,P01972
U13511,P00001
U13511,P00002
U13511,P00003
U10733,P00020
U10733,P00133
U10733,P00219
U10733,P01972
U10733,P00001
U00116,P00006
U00116,P01972
U00116,P00001
U00116,P00133
U00116,P00219
U28224,P00020
U28224,P01972
U28224,P00219
U28224,P00133
U28224,P00001
U13875,P00020
U13875,P00133
U13875,P00006
U13875,P00219
U13875,P00001
U10815,P00467
U10815,P00001
U10815,P00133
U10815,P00219
U10815,P02223
U04493,P00020
U04493,P00133
U04493,P00219
U04493,P00006
U04493,P00002
U04396,P00020
U04396,P01972
U04396,P00006
U04396,P00001
U04396,P00133
U15287,P00020
U15287,P01972
U15287,P00006
U15287,P00219
U15287,P00001
U09718,P00006
U09718,P01972
U09718,P00001
U09718,P00133
U09718,P00219
U16146,P00020
U16146,P00133
U16146,P01972
U16146,P00006
U16146,P00196
U25322,P00020
U25322,P00133
U25322,P00219
U25322,P00006
U25322,P00001
U13291,P00020
U13291,P00133
U13291,P01972
U13291,P00219
U13291,P00006
U23935,P00006
U23935,P01972
U23935,P00001
U23935,P00133
U23935,P00219
U06640,P01972
U06640,P00006
U06640,P00133
U06640,P00219
U06640,P00001
U29987,P00006
U29987,P00219
U29987,P00133
U29987,P00001
U29987,P01972
U12266,P00020
U12266,P00133
U12266,P00006
U12266,P00219
U12266,P00001
U25905,P00006
U25905,P00224
U25905,P00196
U25905,P00001
U25905,P00219
U25195,P00020
U25195,P00006
U25195,P00001
U25195,P01972
U25195,P00133
U22744,P00020
U22744,P00001
U22744,P01972
U22744,P00224
U22744,P01997
U03005,P00133
U03005,P00006
U03005,P01972
U03005,P00219
U03005,P00001
U05264,P00006
U05264,P01972
U05264,P00001
U05264,P00133
U05264,P00219
U09018,P02632
U09018,P01908
U09018,P02064
U09018,P02731
U09018,P01788
U06454,P00020
U06454,P02632
U06454,P00006
U06454,P01809
U06454,P01812
U12799,P01958
U12799,P00219
U12799,P01976
U12799,P03158
U12799,P00453
U02654,P00020
U02654,P01972
U02654,P00133
U02654,P00001
U02654,P00562
U21515,P01972
U21515,P00020
U21515,P00003
U21515,P00219
U21515,P00196
U27705,P00020
U27705,P01972
U27705,P00133
U27705,P00001
U27705,P00006
U24940,P01972
U24940,P00006
U24940,P00001
U24940,P00133
U24940,P00219
U25515,P00020
U25515,P00133
U25515,P00001
U25515,P00006
U25515,P01972
U24628,P01972
U24628,P00020
U24628,P02092
U24628,P00562
U24628,P00006
U05531,P00020
U05531,P03122
U05531,P00133
U05531,P01997
U05531,P01763
U16688,P00006
U16688,P01972
U16688,P00001
U16688,P00219
U16688,P00133
U10658,P00020
U10658,P00006
U10658,P01972
U10658,P00219
U10658,P00133
U14388,P00020
U14388,P00006
U14388,P01972
U14388,P00133
U14388,P00001
U24201,P00020
U24201,P00006
U24201,P00133
U24201,P03158
U24201,P00562
U22363,P00020
U22363,P00006
U22363,P01972
U22363,P00196
U22363,P02159
U18049,P00020
U18049,P00133
U18049,P01972
U18049,P00006
U18049,P00001
U23265,P01972
U23265,P00020
U23265,P00637
U23265,P02489
U23265,P01361
U12202,P00006
U12202,P01972
U12202,P00001
U12202,P00219
U12202,P00133
U05952,P00006
U05952,P02307
U05952,P02537
U05952,P00595
U05952,P00002
U13759,P00020
U13759,P00219
U13759,P00133
U13759,P01972
U13759,P00562
U11623,P00006
U11623,P01972
U11623,P00219
U11623,P00020
U11623,P00133
U03331,P01972
U03331,P00133
U03331,P00020
U03331,P00219
U03331,P00006
U25622,P00940
U25622,P00450
U25622,P00583
U25622,P00305
U25622,P01790
U29215,P00020
U29215,P01972
U29215,P00001
U29215,P00006
U29215,P00219
U18656,P00020
U18656,P00133
U18656,P00219
U18656,P00006
U18656,P00002
U04053,P00020
U04053,P00006
U04053,P00219
U04053,P00133
U04053,P01972
U11159,P00020
U11159,P00133
U11159,P00219
U11159,P00006
U11159,P00001
U23006,P00020
U23006,P00133
U23006,P00224
U23006,P01972
U23006,P01809
U02881,P00006
U02881,P00133
U02881,P01972
U02881,P00219
U02881,P00196
U21831,P00020
U21831,P01972
U21831,P00133
U21831,P00562
U21831,P00219
U25339,P00020
U25339,P00911
U25339,P01096
U25339,P01684
U25339,P00595
U04388,P00020
U04388,P00133
U04388,P01972
U04388,P00006
U04388,P00001
U06157,P00133
U06157,P00020
U06157,P00006
U06157,P00219
U06157,P01972
U14380,P01972
U14380,P00020
U14380,P00133
U14380,P00219
U14380,P00006
U20490,P00006
U20490,P00133
U20490,P00219
U20490,P01972
U20490,P00562
U17393,P00020
U17393,P00006
U17393,P00562
U17393,P00002
U17393,P01972
U23654,P00020
U23654,P01972
U23654,P00562
U23654,P00467
U23654,P00002
U15373,P00020
U15373,P01972
U15373,P00006
U15373,P00133
U15373,P00196
U07929,P00020
U07929,P01972
U07929,P00133
U07929,P00001
U07929,P00219
U24575,P00020
U24575,P01972
U24575,P00006
U24575,P00219
U24575,P00001
U29078,P00006
U29078,P00133
U29078,P01972
U29078,P00001
U29078,P00219
U12995,P00020
U12995,P00001
U12995,P00219
U12995,P01972
U12995,P01096
U23661,P00133
U23661,P00006
U23661,P00219
U23661,P00001
U23661,P00562
U12734,P00020
U12734,P00133
U12734,P01972
U12734,P00006
U12734,P00219
U02411,P00020
U02411,P02159
U02411,P01972
U02411,P02063
U02411,P01812
U20866,P00020
U20866,P01972
U20866,P00006
U20866,P00219
U20866,P00453
U01206,P00020
U01206,P00133
U01206,P01972
U01206,P00001
U01206,P00219
U08252,P00020
U08252,P00006
U08252,P01972
U08252,P00219
U08252,P00133
U06057,P00020
U06057,P00001
U06057,P00467
U06057,P00446
U06057,P01958
U25220,P00020
U25220,P00006
U25220,P00133
U25220,P01972
U25220,P00001
U23804,P01079
U23804,P00001
U23804,P00196
U23804,P00562
U23804,P00467
U01382,P00020
U01382,P01972
U01382,P01684
U01382,P00006
U01382,P00196
U12191,P00020
U12191,P01972
U12191,P02038
U12191,P03094
U12191,P02947
U05551,P00020
U05551,P00006
U05551,P00219
U05551,P00001
U05551,P00453
U15697,P00020
U15697,P00133
U15697,P01972
U15697,P00219
U15697,P00001
U14395,P00020
U14395,P00224
U14395,P00006
U14395,P01809
U14395,P00133
U11501,P00020
U11501,P00006
U11501,P01972
U11501,P00133
U11501,P00219
U04451,P00020
U04451,P00133
U04451,P00006
U04451,P00219
U04451,P00001
U17888,P01972
U17888,P00006
U17888,P00001
U17888,P00219
U17888,P00196
U16876,P01972
U16876,P00020
U16876,P00219
U16876,P00006
U16876,P00133
U12647,P00020
U12647,P00219
U12647,P00562
U12647,P01972
U12647,P00006
U16054,P00020
U16054,P01972
U16054,P00006
U16054,P00219
U16054,P00196
U20021,P03066
U20021,P00003
U20021,P00001
U20021,P00020
U20021,P02521
U24563,P00020
U24563,P00006
U24563,P00133
U24563,P00219
U24563,P01972
U07384,P00020
U07384,P01972
U07384,P00219
U07384,P00006
U07384,P00562
U05072,P00020
U05072,P00006
U05072,P00219
U05072,P00133
U05072,P00002
U27859,P00801
U27859,P00020
U27859,P00029
U27859,P00949
U27859,P00946
U23846,P00006
U23846,P01972
U23846,P00219
U23846,P00002
U23846,P00196
U20912,P00020
U20912,P01972
U20912,P00006
U20912,P00001
U20912,P00219
U11031,P01976
U11031,P00595
U11031,P01194
U11031,P01018
U11031,P00849
U00940,P00006
U00940,P01972
U00940,P00001
U00940,P00133
U00940,P00219
U05645,P00020
U05645,P00006
U05645,P00219
U05645,P00133
U05645,P01972
U29484,P00020
U29484,P00006
U29484,P00562
U29484,P01972
U29484,P00002
U01340,P00020
U01340,P01972
U01340,P00133
U01340,P00006
U01340,P00001
U07672,P00020
U07672,P01972
U07672,P00006
U07672,P00219
U07672,P00001
U06995,P00020
U06995,P00196
U06995,P00006
U06995,P01972
U06995,P00219
U01741,P00020
U01741,P00006
U01741,P00002
U01741,P00219
U01741,P00196
U14061,P00020
U14061,P00006
U14061,P00002
U14061,P00562
U14061,P00133
U02649,P00020
U02649,P01972
U02649,P00133
U02649,P00006
U02649,P01103
U00931,P00133
U00931,P00006
U00931,P00219
U00931,P00001
U00931,P00002
U19053,P00020
U19053,P01972
U19053,P00133
U19053,P00196
U19053,P00006
U28815,P00020
U28815,P00001
U28815,P01972
U28815,P00006
U28815,P00133
U13020,P00006
U13020,P01972
U13020,P00133
U13020,P00219
U13020,P00001
U19174,P00020
U19174,P01972
U19174,P00133
U19174,P00219
U19174,P00006
U06706,P00020
U06706,P01972
U06706,P02166
U06706,P00224
U06706,P00133
U28580,P00020
U28580,P01972
U28580,P01977
U28580,P01910
U28580,P00196
U07617,P00020
U07617,P01972
U07617,P00001
U07617,P00219
U07617,P00006
U12029,P00006
U12029,P01972
U12029,P00020
U12029,P00133
U12029,P00001
U05933,P00006
U05933,P00133
U05933,P01972
U05933,P00001
U05933,P00219
U16658,P01972
U16658,P00020
U16658,P00133
U16658,P00219
U16658,P00562
U23261,P01976
U23261,P01931
U23261,P00020
U23261,P03220
U23261,P03004
U18846,P00020
U18846,P01972
U18846,P00133
U18846,P00001
U18846,P00219
U18360,P00020
U18360,P01972
U18360,P00219
U18360,P00001
U18360,P00006
U12774,P00006
U12774,P01972
U12774,P00133
U12774,P00219
U12774,P00001
U03386,P00020
U03386,P01972
U03386,P00006
U03386,P00133
U03386,P00002
U21878,P00020
U21878,P01972
U21878,P00006
U21878,P00219
U21878,P00562
U02643,P00020
U02643,P01972
U02643,P00133
U02643,P00001
U02643,P00006
U28220,P00020
U28220,P00133
U28220,P01972
U28220,P00562
U28220,P02489
U12180,P00133
U12180,P00467
U12180,P00001
U12180,P00219
U12180,P00196
U18587,P00020
U18587,P01972
U18587,P02394
U18587,P00220
U18587,P00453
U17103,P00006
U17103,P00001
U17103,P01972
U17103,P00219
U17103,P00133
U18966,P00020
U18966,P00133
U18966,P00219
U18966,P01972
U18966,P00006
U11007,P00133
U11007,P00006
U11007,P00219
U11007,P00001
U11007,P00002
U08788,P00020
U08788,P00001
U08788,P00467
U08788,P00446
U08788,P01958
U22459,P00006
U22459,P00219
U22459,P00002
U22459,P01972
U22459,P00133
U01001,P00020
U01001,P01972
U01001,P00133
U01001,P00001
U01001,P00219
U23497,P01904
U23497,P01684
U23497,P00224
U23497,P00020
U23497,P01857
U23771,P00020
U23771,P00133
U23771,P00006
U23771,P00219
U23771,P00001
U09294,P00020
U09294,P00133
U09294,P00006
U09294,P01972
U09294,P00219
U27613,P00020
U27613,P00006
U27613,P00001
U27613,P00133
U27613,P01976
U09275,P00006
U09275,P01972
U09275,P00133
U09275,P00001
U09275,P00219
U14458,P01972
U14458,P00020
U14458,P00001
U14458,P00453
U14458,P00467
U13393,P00020
U13393,P00562
U13393,P00219
U13393,P01972
U13393,P00006
U08204,P00020
U08204,P00001
U08204,P00006
U08204,P02149
U08204,P02555
U14445,P01972
U14445,P00006
U14445,P00219
U14445,P00001
U14445,P00002
U16801,P00659
U16801,P02233
U16801,P01897
U16801,P01809
U16801,P00704
U04837,P00133
U04837,P01972
U04837,P00001
U04837,P00219
U04837,P00002
U14781,P00020
U14781,P00219
U14781,P00133
U14781,P00562
U14781,P01972
U13908,P00133
U13908,P01972
U13908,P00219
U13908,P00002
U13908,P00562
U19518,P00020
U19518,P01972
U19518,P00006
U19518,P00133
U19518,P00001
U22637,P00020
U22637,P00133
U22637,P01972
U22637,P00219
U22637,P00001
U07902,P00020
U07902,P00133
U07902,P00006
U07902,P00219
U07902,P00001
U10064,P00020
U10064,P00219
U10064,P00133
U10064,P01972
U10064,P00001
U27103,P00219
U27103,P00453
U27103,P00467
U27103,P00006
U27103,P00562
U00193,P00020
U00193,P00133
U00193,P00006
U00193,P00219
U00193,P00001
U25202,P00020
U25202,P01972
U25202,P00006
U25202,P00562
U25202,P00219
U19163,P00133
U19163,P00020
U19163,P00006
U19163,P00196
U19163,P01972
U22197,P01288
U22197,P02463
U22197,P00712
U22197,P02101
U22197,P02382
U10490,P00020
U10490,P01972
U10490,P01897
U10490,P01809
U10490,P01976
U20395,P00020
U20395,P00133
U20395,P01972
U20395,P00006
U20395,P00219
U08616,P00020
U08616,P01972
U08616,P00133
U08616,P00001
U08616,P00006
U29290,P00020
U29290,P00133
U29290,P00219
U29290,P03158
U29290,P00038
U04517,P00020
U04517,P00133
U04517,P00001
U04517,P00219
U04517,P01972
U23219,P00219
U23219,P00020
U23219,P01972
U23219,P00001
U23219,P00467
U06500,P01972
U06500,P00133
U06500,P00020
U06500,P00001
U06500,P00219
U10866,P00020
U10866,P01972
U10866,P00133
U10866,P00006
U10866,P00219
U17676,P00006
U17676,P00133
U17676,P00001
U17676,P01972
U17676,P00219
U18359,P00020
U18359,P00006
U18359,P00133
U18359,P00562
U18359,P00219
U13269,P00020
U13269,P01972
U13269,P00133
U13269,P00001
U13269,P00219
U29180,P00006
U29180,P01972
U29180,P00133
U29180,P00001
U29180,P00219
U03721,P01972
U03721,P00654
U03721,P00453
U03721,P00196
U03721,P00562
U16797,P01972
U16797,P00020
U16797,P00219
U16797,P00133
U16797,P00006
U21996,P00133
U21996,P01972
U21996,P00001
U21996,P00219
U21996,P00002
U02308,P00020
U02308,P00133
U02308,P01972
U02308,P00001
U02308,P00219
U20730,P00020
U20730,P01972
U20730,P00006
U20730,P00219
U20730,P00562
U29147,P00020
U29147,P01972
U29147,P00219
U29147,P00006
U29147,P00562
U24561,P01972
U24561,P00133
U24561,P00020
U24561,P00006
U24561,P00453
U26270,P00020
U26270,P01972
U26270,P00006
U26270,P00133
U26270,P00219
U01378,P00020
U01378,P00133
U01378,P00006
U01378,P00219
U01378,P00001
U16560,P00219
U16560,P00020
U16560,P00133
U16560,P01976
U16560,P00595
U08347,P00020
U08347,P00001
U08347,P00006
U08347,P00133
U08347,P00219
U06645,P00020
U06645,P00133
U06645,P00219
U06645,P00001
U06645,P00562
U07169,P00020
U07169,P00006
U07169,P00001
U07169,P00196
U07169,P00467
U22254,P02876
U22254,P01763
U22254,P00704
U22254,P03035
U22254,P02764
U14083,P00020
U14083,P01972
U14083,P00006
U14083,P00133
U14083,P00562
U26476,P00020
U26476,P00006
U26476,P00133
U26476,P01972
U26476,P00002
U14210,P00020
U14210,P00133
U14210,P00219
U14210,P00006
U14210,P00562
U08538,P00020
U08538,P00001
U08538,P00133
U08538,P01972
U08538,P00006
U03329,P00020
U03329,P00133
U03329,P00006
U03329,P00196
U03329,P00001
U03489,P00006
U03489,P01972
U03489,P00219
U03489,P00001
U03489,P00002
U29813,P00020
U29813,P01972
U29813,P00006
U29813,P00133
U29813,P00219
U14488,P00020
U14488,P01972
U14488,P00562
U14488,P00006
U14488,P00001
U06530,P00020
U06530,P00006
U06530,P00219
U06530,P00133
U06530,P00562
U29088,P00020
U29088,P01972
U29088,P00006
U29088,P00133
U29088,P00001
U09972,P00020
U09972,P00006
U09972,P00133
U09972,P00219
U09972,P00001
U08585,P00020
U08585,P01972
U08585,P00006
U08585,P00001
U08585,P00562
U15765,P00020
U15765,P01972
U15765,P00133
U15765,P00006
U15765,P00219
U22642,P00020
U22642,P00133
U22642,P00006
U22642,P01972
U22642,P00196
U24454,P00020
U24454,P00133
U24454,P00001
U24454,P00219
U24454,P01972
U22168,P00020
U22168,P01972
U22168,P00133
U22168,P00196
U22168,P00001
U07783,P00020
U07783,P01972
U07783,P00133
U07783,P00001
U07783,P00562
U08764,P00020
U08764,P00001
U08764,P01972
U08764,P00006
U08764,P00133
U11717,P00020
U11717,P00133
U11717,P01972
U11717,P00219
U11717,P00001
U16467,P01972
U16467,P00006
U16467,P00219
U16467,P00001
U16467,P00002
U03544,P00020
U03544,P01972
U03544,P00006
U03544,P00219
U03544,P00562
U15465,P01972
U15465,P00020
U15465,P00133
U15465,P00001
U15465,P00219
U06072,P00020
U06072,P00133
U06072,P00001
U06072,P01972
U06072,P00219
U19101,P00020
U19101,P00001
U19101,P01972
U19101,P00006
U19101,P00133
U24120,P00020
U24120,P01972
U24120,P00133
U24120,P00219
U24120,P00006
U29818,P00020
U29818,P01972
U29818,P00006
U29818,P00133
U29818,P00001
U10695,P00020
U10695,P00133
U10695,P00219
U10695,P00006
U10695,P00002
U15607,P00133
U15607,P00219
U15607,P00001
U15607,P00002
U15607,P00196
U12528,P00006
U12528,P01972
U12528,P00133
U12528,P00001
U12528,P00196
U05851,P00133
U05851,P01972
U05851,P00006
U05851,P00219
U05851,P00001
U14698,P00562
U14698,P01972
U14698,P00133
U14698,P00020
U14698,P00946
U26836,P01972
U26836,P00196
U26836,P01684
U26836,P00133
U26836,P00006
U22480,P00020
U22480,P00219
U22480,P00133
U22480,P00196
U22480,P00006
U15000,P00006
U15000,P00020
U15000,P00133
U15000,P00219
U15000,P00001
U06812,P00133
U06812,P00003
U06812,P00020
U06812,P00219
U06812,P00006
U13032,P00133
U13032,P01972
U13032,P00020
U13032,P00001
U13032,P00219
U05747,P00020
U05747,P00133
U05747,P00001
U05747,P01972
U05747,P00219
U14646,P00020
U14646,P01972
U14646,P00006
U14646,P00001
U14646,P00133
U05663,P00020
U05663,P03158
U05663,P00219
U05663,P00487
U05663,P01923
U25207,P00020
U25207,P01972
U25207,P00219
U25207,P00001
U25207,P00196
U05569,P00020
U05569,P01972
U05569,P00133
U05569,P00006
U05569,P00219
U13632,P01972
U13632,P00133
U13632,P00006
U13632,P00001
U13632,P00219
U25361,P00020
U25361,P00006
U25361,P00219
U25361,P00001
U25361,P00002
U01207,P00020
U01207,P00006
U01207,P00133
U01207,P01972
U01207,P00219
U13622,P00020
U13622,P00133
U13622,P01972
U13622,P00001
U13622,P00219
U22501,P00020
U22501,P01972
U22501,P00219
U22501,P00001
U22501,P00133
U20784,P00020
U20784,P00133
U20784,P00006
U20784,P00219
U20784,P00001
U01091,P02662
U01091,P00219
U01091,P01972
U01091,P00020
U01091,P01910
U13702,P00020
U13702,P00219
U13702,P00133
U13702,P00006
U13702,P01812
U24712,P00020
U24712,P00006
U24712,P00001
U24712,P01976
U24712,P00219
U14479,P00020
U14479,P00006
U14479,P01972
U14479,P00562
U14479,P00001
U15296,P00020
U15296,P00006
U15296,P00219
U15296,P00001
U15296,P00562
U04477,P00020
U04477,P00219
U04477,P00196
U04477,P00006
U04477,P00133
U12913,P00020
U12913,P00006
U12913,P00133
U12913,P00219
U12913,P00002
U03310,P00020
U03310,P00006
U03310,P00133
U03310,P01972
U03310,P00453
U25509,P00133
U25509,P01972
U25509,P00219
U25509,P00002
U25509,P00562
U10667,P00020
U10667,P00001
U10667,P01972
U10667,P00006
U10667,P00196
U23285,P00020
U23285,P01972
U23285,P00001
U23285,P00133
U23285,P00219
U14618,P00020
U14618,P00133
U14618,P00219
U14618,P00006
U14618,P00002
U24743,P01972
U24743,P00006
U24743,P00133
U24743,P00219
U24743,P00002
U19989,P00020
U19989,P00133
U19989,P01972
U19989,P00006
U19989,P01840
U05831,P02098
U05831,P00745
U05831,P00224
U05831,P00020
U05831,P01053
U08505,P00020
U08505,P00006
U08505,P00133
U08505,P00001
U08505,P00219
U20503,P00020
U20503,P01972
U20503,P00219
U20503,P00006
U20503,P00001
U18463,P01972
U18463,P02233
U18463,P00002
U18463,P00001
U18463,P00020
U13493,P00020
U13493,P01972
U13493,P00006
U13493,P00562
U13493,P00219
U07581,P00006
U07581,P00219
U07581,P00133
U07581,P00001
U07581,P00196
U01812,P00006
U01812,P00219
U01812,P00001
U01812,P00196
U01812,P00002
U12395,P00006
U12395,P00133
U12395,P01972
U12395,P00219
U12395,P00001
U24140,P00006
U24140,P00133
U24140,P01972
U24140,P00001
U24140,P00219
U25467,P01762
U25467,P01430
U25467,P01515
U25467,P00426
U25467,P00953
U15919,P00020
U15919,P00006
U15919,P00133
U15919,P00196
U15919,P00001
U29139,P00020
U29139,P01972
U29139,P00196
U29139,P00133
U29139,P00001
U29126,P00020
U29126,P00133
U29126,P00219
U29126,P00006
U29126,P00002
U00051,P00467
U00051,P00562
U00051,P01832
U00051,P01098
U00051,P01840
U03737,P00020
U03737,P00133
U03737,P00219
U03737,P00006
U03737,P01972
U04289,P00133
U04289,P01972
U04289,P00006
U04289,P00001
U04289,P00219
U27228,P00020
U27228,P00001
U27228,P00219
U27228,P00006
U27228,P01972
U19687,P00020
U19687,P01972
U19687,P00133
U19687,P00006
U19687,P00219
U05998,P00562
U05998,P00006
U05998,P00020
U05998,P01972
U05998,P00219
U24624,P00006
U24624,P00133
U24624,P01972
U24624,P00001
U24624,P00002
U10120,P00020
U10120,P00001
U10120,P01972
U10120,P00006
U10120,P00133
U22696,P00020
U22696,P00006
U22696,P01972
U22696,P00001
U22696,P00562
U16006,P00020
U16006,P01972
U16006,P00219
U16006,P00006
U16006,P00133
U15266,P00133
U15266,P00020
U15266,P00006
U15266,P00467
U15266,P00196
U02578,P00020
U02578,P01972
U02578,P00133
U02578,P00219
U02578,P00562
U19931,P00020
U19931,P00224
U19931,P02119
U19931,P01972
U19931,P00196
U16326,P00219
U16326,P02541
U16326,P00020
U16326,P02463
U16326,P00006
U24396,P01972
U24396,P00020
U24396,P00133
U24396,P00453
U24396,P00006
U16186,P01972
U16186,P00020
U16186,P00002
U16186,P00946
U16186,P00595
U19942,P00133
U19942,P01972
U19942,P00020
U19942,P00219
U19942,P00467
U20526,P00020
U20526,P01972
U20526,P00006
U20526,P00219
U20526,P00562
U09544,P00020
U09544,P01972
U09544,P00219
U09544,P00001
U09544,P00006
U28398,P00020
U28398,P00219
U28398,P00006
U28398,P00133
U28398,P01972
U20811,P00020
U20811,P00001
U20811,P01972
U20811,P00219
U20811,P03158
U14579,P00020
U14579,P00133
U14579,P00219
U14579,P00001
U14579,P00562
U11425,P01972
U11425,P00133
U11425,P00020
U11425,P02092
U11425,P00219
U17249,P00020
U17249,P00001
U17249,P01972
U17249,P00133
U17249,P00196
U01084,P00020
U01084,P00006
U01084,P00219
U01084,P00467
U01084,P00001
U28262,P00020
U28262,P00006
U28262,P00219
U28262,P00133
U28262,P01972
U25170,P00020
U25170,P00006
U25170,P00133
U25170,P01972
U25170,P00001
U23551,P00006
U23551,P00001
U23551,P01972
U23551,P00133
U23551,P00219
U10484,P00020
U10484,P00133
U10484,P01972
U10484,P00006
U10484,P00001
U13673,P00020
U13673,P00006
U13673,P00219
U13673,P00001
U13673,P00002
U01624,P00020
U01624,P01972
U01624,P00006
U01624,P00133
U01624,P00224
U20809,P00020
U20809,P00133
U20809,P01972
U20809,P00006
U20809,P00453
U04135,P00020
U04135,P00133
U04135,P00001
U04135,P00219
U04135,P00006
U16628,P00020
U16628,P01910
U16628,P02819
U16628,P01972
U16628,P01760
U00570,P00020
U00570,P01972
U00570,P00006
U00570,P00133
U00570,P00219
U10344,P00020
U10344,P01972
U10344,P00001
U10344,P00133
U10344,P00002
U27431,P00219
U27431,P00020
U27431,P00001
U27431,P00006
U27431,P00133
U00516,P00020
U00516,P00133
U00516,P00006
U00516,P00001
U00516,P00002
U07985,P00020
U07985,P00219
U07985,P00133
U07985,P00006
U07985,P01972
U16580,P01972
U16580,P00020
U16580,P00001
U16580,P00219
U16580,P00133
U01597,P00020
U01597,P00133
U01597,P00219
U01597,P01972
U01597,P00196
U17754,P00001
U17754,P00020
U17754,P00801
U17754,P00946
U17754,P00003
U19143,P00020
U19143,P00001
U19143,P00006
U19143,P00133
U19143,P01972
U21450,P00020
U21450,P00133
U21450,P00219
U21450,P01972
U21450,P00196
U16266,P00020
U16266,P00133
U16266,P01972
U16266,P00001
U16266,P00219
U16064,P00020
U16064,P00133
U16064,P00219
U16064,P01972
U16064,P00562
U03274,P00020
U03274,P00133
U03274,P00219
U03274,P00562
U03274,P00002
U24036,P00020
U24036,P00006
U24036,P03156
U24036,P00467
U24036,P00562
U22213,P00020
U22213,P00006
U22213,P01972
U22213,P00133
U22213,P00219
U14706,P00020
U14706,P01972
U14706,P00006
U14706,P00219
U14706,P00196
U21846,P00020
U21846,P01972
U21846,P00006
U21846,P00219
U21846,P00001
U14076,P00020
U14076,P01972
U14076,P00133
U14076,P00219
