user_id,item_ids
U03970,P00020 P01972 P00006 P00133 P00219
U03971,P01972 P00133 P00001 P00006 P00219
U03981,P00020 P01972 P00133 P00219 P00006
U03986,P00020 P00133 P01972 P00001 P00006
U03991,P01972 P00133 P00006 P00219 P00001
U03992,P00020 P01972 P00006 P00133 P00001
U03995,P01972 P00020 P00219 P00133 P00006
U03998,P00020 P01972 P00219 P00133 P00001
U04003,P01972 P00133 P00219 P00006 P00001
U04005,P00020 P01972 P00001 P00219 P00133
U04012,P00020 P01972 P00133 P00006 P00001
U04013,P00020 P01972 P00001 P00006 P00133
U04017,P00020 P01972 P00133 P00001 P00006
U04023,P00020 P01972 P00219 P00002 P00001
U04024,P00020 P00133 P00006 P00219 P00001
U04029,P00020 P01972 P00001 P00133 P00219
U04032,P00020 P00006 P00133 P00219 P01972
U04049,P00020 P01972 P00133 P00006 P00001
U04053,P00020 P01972 P00133 P00006 P00219
U04057,P01972 P00020 P00133 P00121 P00219
U04059,P00020 P00133 P00219 P00006 P00001
U04070,P00020 P01972 P00001 P00219 P00133
U04071,P00020 P00219 P01972 P00006 P00001
U04074,P00020 P01972 P00006 P00133 P00001
U04079,P00020 P01972 P00133 P00001 P00002
U04081,P00020 P01972 P00133 P00006 P00219
U04083,P00020 P01972 P00001 P00219 P00133
U04088,P00020 P01972 P00133 P00006 P00219
U04093,P00020 P01972 P00133 P00006 P00219
U04096,P00020 P01972 P00133 P00219 P00006
U04097,P00020 P01972 P00133 P00006 P00001
U04101,P00020 P01972 P00133 P00006 P00001
U04106,P00020 P01972 P00001 P00133 P00219
U04107,P00020 P00133 P00006 P00001 P00196
U04115,P00020 P01972 P00133 P00001 P00006
U04117,P00020 P00133 P00219 P00006 P00001
U04119,P00001 P00020 P01972 P00133 P00006
U04123,P00020 P01972 P00006 P00133 P00001
U04129,P00020 P01972 P00006 P00219 P00133
U04131,P00020 P01972 P00133 P00006 P00001
U04135,P00020 P00133 P00006 P01972 P00001
U04140,P00020 P01972 P00001 P00006 P00133
U04146,P00020 P01972 P00133 P00001 P00006
U04147,P00020 P01972 P00133 P00001 P00006
U04153,P00020 P01972 P00219 P00133 P00006
U04158,P00020 P01972 P00133 P00006 P00001
U04160,P00020 P00219 P01972 P00006 P00001
U04163,P00020 P01972 P00133 P00001 P00006
U04168,P01972 P00006 P00001 P00219 P00002
U04171,P01972 P00133 P00219 P00002 P00001
U04179,P00020 P01972 P00006 P00133 P00219
U04185,P00020 P01972 P00001 P00133 P00006
U04187,P00020 P01972 P00133 P00001 P00219
U04191,P01972 P00006 P00133 P00001 P00219
U04192,P00020 P00133 P00006 P01972 P00002
U04197,P00020 P00219 P00133 P01972 P00006
U04200,P00020 P01972 P00133 P00002 P00196
U04201,P00133 P00020 P00219 P01972 P00006
U04213,P01972 P00219 P00006 P00133 P00001
U04226,P00020 P01972 P00001 P00002 P00133
U04241,P01972 P00006 P00133 P00001 P00219
U04244,P01972 P00133 P00006 P00219 P00001
U04249,P00020 P01972 P00001 P00006 P00133
U04250,P00020 P01972 P00133 P00219 P00006
U04251,P00020 P01972 P00219 P00133 P00001
U04253,P00020 P00001 P00006 P01972 P00133
U04255,P01972 P00001 P00006 P00219 P00133
U04258,P00020 P01972 P00133 P00006 P00001
U04263,P00020 P01972 P00001 P00133 P00219
U04265,P01972 P00133 P00219 P00002 P00006
U04268,P00020 P00133 P00006 P00219 P00002
U04269,P00020 P01972 P00133 P00001 P00219
U04272,P00020 P01972 P00133 P00001 P00006
U04274,P00020 P01972 P00133 P00006 P00001
U04276,P00020 P01972 P00219 P00133 P00006
U04277,P00020 P01972 P00133 P00006 P00219
U04280,P01972 P00006 P00219 P00133 P00001
U04289,P01972 P00001 P00133 P00219 P00006
U04291,P00020 P01972 P00006 P00133 P00219
U04294,P00133 P00020 P01972 P00219 P00006
U04298,P00020 P01972 P00006 P00219 P00002
U04301,P00020 P01972 P00006 P00133 P00219
U04303,P00020 P01972 P00133 P00001 P00006
U04306,P00020 P00001 P01972 P00133 P00006
U04307,P00020 P01972 P00133 P00001 P00219
U04309,P01972 P00133 P00219 P00006 P00001
U04310,P00020 P01972 P00133 P00219 P00001
U04312,P01972 P00006 P00219 P00133 P00001
U04319,P01972 P00020 P00133 P00219 P00001
U04329,P00219 P01972 P00133 P00002 P00006
U04332,P01972 P00133 P00219 P00001 P00002
U04333,P00020 P01972 P00133 P00006 P00001
U04335,P00020 P01972 P00133 P00006 P00001
U04340,P00020 P00219 P00001 P00002 P00196
U04347,P00020 P01972 P00219 P00133 P01615
U04359,P00020 P00006 P00133 P00219 P01972
U04361,P00020 P01972 P00006 P00133 P00001
U04362,P00020 P00006 P01972 P00001 P00219
U04364,P00020 P01972 P00133 P00001 P00006
U04367,P01972 P00006 P00219 P00001 P00133
U04376,P00020 P00001 P00006 P00219 P00002
U04381,P01972 P00006 P00219 P00133 P00002
U04388,P00020 P01972 P00133 P00006 P00001
U04396,P00020 P01972 P00006 P00133 P00001
U04410,P00020 P01972 P00133 P00219 P00001
U04412,P00020 P01972 P00133 P00001 P00219
U04413,P00020 P01972 P00006 P00133 P00219
U04416,P00020 P01972 P00001 P00006 P00133
U04418,P00020 P01972 P00219 P00133 P00001
U04422,P00020 P01972 P00133 P00001 P00219
U04423,P00020 P01972 P00133 P00006 P00001
U04426,P00020 P01972 P00133 P00006 P00001
U04430,P00020 P00219 P00001 P00133 P01972
U04432,P01972 P00006 P00001 P00219 P00002
U04434,P00020 P01972 P00133 P00001 P00006
U04441,P00020 P01972 P00133 P00001 P00006
U04442,P00020 P01972 P00133 P00001 P00219
U04451,P00020 P00133 P00006 P00219 P00001
U04457,P01972 P00006 P00133 P00001 P00219
U04459,P00020 P01972 P00133 P00006 P00219
U04468,P00020 P01972 P00006 P00001 P00219
U04473,P00020 P00133 P00006 P01972 P00219
U04477,P00020 P00219 P01972 P00133 P00006
U04478,P00020 P01972 P00133 P00001 P00219
U04479,P00020 P00001 P00219 P01972 P00133
U04485,P00020 P01972 P00219 P00133 P01364
U04488,P00020 P01972 P00001 P00006 P00133
U04493,P00020 P00133 P00006 P00219 P00002
U04506,P00020 P01972 P00133 P00001 P00006
U04512,P00020 P01972 P00219 P00133 P00006
U04517,P00020 P01972 P00133 P00001 P00219
U04520,P01972 P00133 P00001 P00006 P00002
U04523,P00020 P01972 P00001 P00133 P00006
U04528,P00020 P01972 P00133 P00001 P00006
U04540,P00020 P00133 P00219 P00002 P00562
U04543,P00020 P00133 P00006 P00219 P00001
U04544,P00020 P00006 P00219 P00001 P00002
U04549,P01972 P00219 P00133 P00002 P00006
U04553,P00020 P01972 P00133 P00006 P00001
U04558,P01972 P00020 P00001 P00002 P02543
U04560,P00020 P01972 P00006 P00001 P00133
U04563,P00020 P01972 P00001 P00006 P00133
U04569,P00020 P01972 P00133 P00219 P00006
U04571,P00020 P01972 P00133 P00001 P00219
U04582,P01972 P00219 P00001 P00006 P00133
U04583,P01972 P00006 P00001 P00133 P00002
U04590,P00020 P00006 P01972 P00001 P00219
U04598,P00020 P00133 P00006 P00219 P00001
U04599,P01972 P00133 P00006 P00219 P00001
U04610,P00020 P01972 P00133 P00001 P00006
U04611,P00020 P01972 P00133 P00006 P00219
U04614,P00020 P00133 P00006 P00219 P00001
U04615,P00020 P01972 P00133 P00001 P00219
U04618,P01972 P00020 P00219 P00006 P00133
U04622,P00020 P01972 P00133 P00006 P00001
U04624,P00020 P01972 P00133 P00006 P00001
U04627,P01972 P00006 P00219 P00002 P00001
U04628,P00020 P01972 P00133 P00006 P00001
U04633,P00020 P01972 P00001 P00006 P00133
U04634,P00020 P01972 P00133 P00001 P00002
U04637,P00020 P01972 P00006 P00001 P00133
U04638,P00020 P00133 P00006 P00001 P00219
U04645,P00020 P01972 P00133 P00001 P00006
U04649,P01972 P00020 P00133 P00006 P00002
U04650,P00020 P01972 P00006 P00001 P00219
U04651,P00020 P01972 P00006 P00001 P00133
U04652,P00020 P01972 P00133 P00001 P00006
U04657,P00020 P01972 P00006 P00219 P00133
U04661,P00020 P00001 P00006 P01972 P00133
U04665,P00020 P01972 P00133 P00001 P00006
U04672,P00020 P01972 P00133 P00219 P00006
U04680,P01972 P00006 P00133 P00219 P00001
U04681,P00020 P01972 P00006 P00219 P00133
U04687,P00020 P00133 P00006 P00001 P00219
U04689,P00020 P01972 P00001 P00006 P00219
U04691,P00020 P01972 P00001 P00219 P00133
U04692,P00020 P01972 P00133 P00001 P00006
U04699,P01972 P00006 P00133 P00001 P00219
U04704,P00020 P01972 P00219 P00133 P00006
U04712,P00020 P01972 P00133 P00219 P00002
U04713,P00020 P01972 P00001 P00133 P00219
U04718,P00020 P01972 P00001 P00133 P00006
U04721,P00020 P00133 P00006 P00219 P00001
U04725,P00020 P00001 P00006 P01972 P00133
U04727,P00020 P01972 P00133 P00001 P00006
U04738,P00020 P00133 P00006 P00219 P00196
U04741,P00020 P00133 P00006 P00219 P00001
U04745,P00020 P01972 P00006 P00001 P00133
U04746,P00020 P01972 P00219 P00133 P00006
U04751,P00020 P01972 P00001 P00133 P00006
U04762,P00020 P00001 P00219 P00006 P00562
U04766,P00020 P01972 P00133 P00001 P00219
U04769,P00020 P01972 P00133 P00219 P00006
U04779,P00020 P01972 P00001 P00133 P00006
U04783,P00020 P01972 P00133 P00006 P00219
U04784,P00020 P01972 P00133 P00001 P00006
U04785,P00020 P00133 P00006 P00219 P00001
U04793,P00020 P00133 P00006 P00002 P00001
U04802,P00020 P01972 P00006 P00219 P00001
U04813,P01972 P00006 P00219 P00133 P00001
U04822,P00020 P00133 P00006 P00219 P01972
U04828,P00020 P00133 P00001 P00002 P01972
U04834,P00020 P01972 P00001 P00133 P00006
U04835,P00219 P01972 P00020 P00133 P00001
U04836,P00020 P01972 P00133 P00006 P00001
U04837,P01972 P00133 P00001 P00219 P00002
U04838,P00020 P00001 P01972 P00133 P00006
U04839,P00020 P01972 P00133 P00219 P00001
U04841,P00020 P00133 P00219 P00006 P00002
U04853,P00020 P01972 P00133 P00219 P00001
U04855,P00020 P01972 P00001 P00133 P00006
U04857,P00020 P01972 P00133 P00002 P00219
U04859,P00020 P01972 P00133 P00006 P00219
U04863,P00020 P01972 P00001 P00133 P00219
U04866,P01972 P00133 P00006 P00219 P00001
U04867,P00020 P01972 P00133 P00001 P00002
U04876,P01972 P00006 P00219 P00001 P00133
U04877,P00020 P01972 P00133 P00006 P00219
U04879,P00020 P00001 P00006 P01972 P00133
U04888,P01972 P00006 P00020 P00133 P01976
U04890,P00020 P01972 P00006 P00219 P00001
U04893,P01972 P00219 P00006 P00133 P00001
U04900,P01972 P00020 P00133 P00219 P00001
U04901,P00020 P01972 P00133 P00001 P00219
U04902,P00020 P00133 P00219 P00006 P00001
U04906,P00020 P01972 P00006 P00219 P00133
U04911,P00020 P01972 P00133 P00001 P00006
U04913,P00020 P01972 P00219 P00133 P01016
U04915,P00020 P01972 P00006 P00219 P00001
U04922,P00020 P01972 P00006 P00001 P00133
U04925,P00020 P00001 P00133 P01972 P00006
U04926,P00020 P00133 P01972 P00219 P00006
U04928,P01972 P00006 P00219 P00001 P00133
U04929,P00133 P00020 P01972 P00006 P00219
U04933,P00020 P01972 P00133 P00006 P00001
U04937,P00020 P01972 P00133 P00006 P00219
U04941,P00020 P01972 P00133 P00006 P00219
U04944,P01972 P00020 P00133 P00001 P02055
U04946,P00020 P01972 P00001 P00219 P00133
U04958,P00020 P00001 P00133 P00219 P00006
U04959,P00020 P01972 P00133 P00219 P00001
U04960,P00020 P01972 P00133 P00001 P00219
U04964,P00020 P00133 P01972 P00006 P00002
U04972,P00020 P01972 P00133 P00001 P00006
U04978,P01972 P00006 P00219 P00196 P00562
U04979,P01972 P00020 P00133 P00006 P00001
U04986,P00020 P01972 P00133 P00006 P00219
U04994,P01972 P00020 P00133 P00219 P02029
U05001,P00020 P01972 P00133 P00006 P00002
U05003,P00020 P01972 P00133 P00006 P00219
U05005,P00020 P00133 P01972 P00219 P00006
U05006,P00020 P00133 P00006 P00219 P00001
U05011,P00020 P01972 P00133 P00006 P00001
U05012,P00020 P01972 P00006 P00133 P00001
U05013,P00020 P01972 P00133 P00006 P00219
U05015,P00020 P00133 P01972 P00219 P00001
U05024,P00020 P01972 P00133 P00006 P00001
U05030,P01972 P00133 P00001 P00002 P00196
U05034,P00020 P01972 P00006 P00133 P00219
U05036,P00020 P01972 P00001 P00006 P00133
U05038,P00020 P01972 P00133 P02129 P00761
U05046,P00020 P00001 P00006 P01972 P00133
U05049,P00020 P01972 P00219 P00001 P00006
U05051,P00020 P01972 P00001 P00006 P00133
U05052,P00020 P01972 P00006 P00001 P00219
U05056,P01972 P00219 P00002 P00196 P00562
U05059,P00020 P00001 P00133 P01972 P00006
U05061,P00020 P01972 P00133 P00219 P00006
U05064,P00020 P00001 P01972 P00133 P00006
U05072,P00020 P00006 P00133 P00219 P01972
U05076,P00020 P01972 P00133 P00006 P00001
U05092,P00001 P00219 P00020 P01972 P00002
U05095,P00020 P01972 P00006 P00219 P00001
U05098,P01972 P00133 P00001 P00219 P00002
U05101,P00020 P01972 P00219 P00133 P00006
U05105,P00020 P00219 P00133 P01972 P00006
U05108,P00020 P01972 P00133 P00001 P00006
U05110,P00006 P00133 P00020 P01972 P00219
U05113,P00020 P01972 P00133 P00006 P00001
U05118,P00020 P01972 P00133 P00006 P00001
U05133,P00020 P01972 P00133 P00001 P00219
U05135,P00020 P00006 P00133 P01972 P00219
U05143,P00020 P00133 P00002 P00006 P00001
U05149,P00020 P01972 P00133 P00006 P00001
U05156,P00020 P01972 P00133 P00006 P00219
U05158,P00020 P01972 P00133 P00219 P00006
U05160,P00020 P01972 P00006 P00133 P00001
U05164,P00020 P01972 P00133 P00002 P00001
U05168,P00020 P01972 P00133 P00001 P00006
U05171,P00020 P01972 P00006 P00133 P00001
U05174,P00020 P01972 P00133 P00006 P00219
U05177,P01972 P00133 P00001 P00219 P00006
U05181,P00020 P01972 P00133 P00001 P00006
U05185,P00020 P01972 P00219 P00006 P00133
U05190,P01972 P00133 P00020 P00001 P00006
U05191,P00020 P01972 P00133 P00219 P00006
U05193,P00020 P01972 P00133 P00001 P00006
U05198,P00020 P00133 P00219 P00006 P00001
U05207,P00020 P01972 P00133 P00219 P00001
U05208,P00020 P01972 P00001 P00006 P00196
U05219,P00020 P01972 P00133 P00006 P00219
U05220,P00020 P01972 P00133 P00219 P00001
U05228,P00020 P01972 P00001 P00133 P00006
U05229,P00020 P00006 P01972 P00133 P00001
U05240,P00020 P01972 P00133 P00001 P00006
U05244,P00020 P00133 P00001 P00219 P00006
U05247,P00020 P01972 P00133 P00006 P00001
U05254,P00020 P01972 P00133 P00006 P00001
U05255,P01972 P00020 P00133 P00006 P00001
U05261,P00020 P01972 P00133 P00006 P00001
U05264,P01972 P00006 P00219 P00001 P00133
U05265,P00020 P01972 P00006 P00133 P00001
U05270,P00020 P00133 P00006 P01972 P00219
U05273,P00020 P00001 P00133 P00219 P00006
U05274,P00020 P01972 P00133 P00219 P00006
U05277,P00020 P01972 P00001 P00133 P00006
U05283,P00020 P01972 P00133 P00006 P00001
U05286,P01972 P00006 P00001 P00133 P00002
U05289,P01972 P00006 P00001 P00219 P00133
U05292,P00020 P01972 P00133 P00006 P00001
U05293,P00020 P01972 P00133 P00006 P00001
U05297,P00020 P01972 P00001 P00133 P00006
U05303,P00020 P01972 P00133 P00219 P00006
U05310,P00020 P01972 P00006 P00219 P00133
U05311,P01972 P00020 P00001 P00219 P00006
U05316,P00020 P01972 P00006 P00001 P00133
U05318,P00020 P01972 P00133 P00006 P00219
U05319,P01972 P00006 P00133 P00219 P00562
U05326,P00020 P01972 P00133 P00001 P00006
U05335,P00020 P00133 P00006 P00001 P00196
U05337,P00020 P01972 P00133 P00001 P00006
U05341,P00020 P01972 P00133 P00001 P00006
U05345,P00020 P01972 P00006 P00133 P00001
U05346,P00020 P01972 P00001 P00133 P00006
U05347,P00020 P01972 P00133 P00219 P00006
U05348,P00020 P00006 P01972 P00219 P00133
U05353,P00020 P01972 P00001 P00133 P00006
U05355,P01972 P00001 P00006 P00219 P00133
U05360,P00020 P01972 P00006 P00001 P00219
U05366,P00020 P00001 P01972 P00133 P00006
U05371,P00020 P00133 P00006 P00002 P00001
U05374,P00020 P01972 P00133 P00006 P00001
U05380,P00020 P01972 P00006 P00219 P00133
U05395,P00020 P01972 P00006 P00001 P00133
U05396,P00020 P01972 P00006 P00133 P00001
U05399,P00020 P00001 P00006 P01972 P00133
U05400,P00020 P01972 P00006 P00133 P00219
U05402,P00020 P01972 P00133 P00001 P00002
U05404,P00020 P01972 P00133 P00006 P00001
U05421,P00020 P01972 P00133 P00006 P00219
U05423,P00020 P01972 P00006 P00001 P00219
U05426,P00020 P01972 P00133 P00001 P00006
U05431,P00020 P01972 P00006 P00219 P00001
U05432,P00020 P01972 P00133 P00006 P00001
U05441,P00020 P00133 P00219 P01972 P00006
U05443,P00006 P00219 P00001 P00133 P00002
U05450,P00020 P00133 P01972 P00219 P00001
U05451,P01972 P00020 P00006 P00001 P00219
U05452,P00020 P00133 P00001 P01972 P00219
U05456,P01972 P00006 P00219 P00002 P00133
U05463,P00020 P00133 P00219 P00006 P00001
U05465,P00020 P00001 P00133 P01972 P00006
U05472,P00020 P01972 P00219 P00133 P00006
U05478,P00020 P00006 P01972 P00133 P00001
U05484,P00133 P00001 P00006 P00219 P00196
U05490,P00020 P01972 P00133 P00006 P00001
U05493,P00020 P01972 P00133 P00219 P00001
U05495,P01972 P00020 P00133 P00219 P00001
U05504,P01972 P00020 P00133 P00006 P00002
U05507,P00020 P00001 P01972 P00133 P00006
U05508,P00020 P00133 P00219 P00006 P00001
U05509,P00020 P00133 P00219 P00006 P00001
U05514,P00020 P01972 P00006 P00001 P00219
U05516,P00020 P01972 P00219 P00001 P00133
U05517,P00020 P01972 P00133 P00006 P00001
U05521,P01972 P00020 P00133 P00219 P00006
U05523,P01972 P00006 P00001 P00133 P00219
U05524,P00020 P01972 P00006 P00133 P00219
U05527,P00020 P01972 P00133 P00006 P00219
U05530,P01972 P00020 P00219 P00133 P00001
U05531,P00020 P00133 P01972 P00001 P00006
U05533,P00020 P01972 P00133 P00006 P00219
U05538,P00020 P01972 P00006 P00219 P00002
U05541,P00020 P00133 P01972 P00006 P00219
U05542,P00020 P01972 P00133 P00001 P00006
U05543,P00020 P00219 P00001 P00002 P00196
U05544,P00020 P01972 P00219 P00002 P00006
U05551,P00020 P00219 P00006 P00001 P00133
U05552,P00020 P01972 P00001 P00219 P00002
U05555,P01972 P00020 P00133 P00001 P00219
U05566,P00020 P00001 P01972 P00006 P00133
U05569,P00020 P01972 P00006 P00001 P00133
U05571,P00020 P01972 P00133 P00001 P00219
U05572,P00020 P01972 P00133 P00006 P00219
U05575,P00020 P00133 P00006 P00219 P01972
U05580,P00020 P01972 P00006 P00219 P00001
U05588,P01972 P00020 P00133 P00001 P00219
U05589,P01972 P00020 P00133 P00001 P00219
U05590,P01972 P00020 P00001 P00133 P00219
U05593,P00020 P01972 P00133 P00006 P00001
U05596,P00020 P01972 P00133 P00219 P00006
U05597,P01972 P00001 P00133 P00006 P00219
U05600,P00006 P00133 P00020 P01972 P00001
U05602,P01972 P00020 P00002 P00133 P00001
U05603,P00020 P01972 P00006 P00133 P00219
U05607,P00020 P01972 P00001 P00133 P00006
U05613,P00020 P00001 P01972 P00219 P00006
U05616,P00020 P01972 P00219 P00133 P00001
U05617,P00020 P01972 P00001 P00133 P00219
U05618,P00020 P00133 P00001 P00006 P00002
U05625,P01972 P00006 P00219 P00001 P00133
U05626,P00020 P01972 P00001 P00219 P00006
U05631,P00020 P01972 P00133 P00001 P00006
U05638,P00020 P01972 P00219 P00006 P00133
U05639,P00020 P01972 P00001 P00006 P00133
U05641,P00133 P00219 P01972 P00006 P00001
U05643,P01972 P00006 P00133 P00001 P00219
U05645,P00020 P01972 P00006 P00133 P00219
U05646,P00020 P01972 P00001 P00006 P00133
U05648,P00020 P01972 P00133 P00219 P00006
U05652,P01972 P00001 P00002 P00133 P00219
U05658,P00020 P01972 P00006 P00133 P00219
U05662,P00020 P00133 P00001 P01972 P00006
U05663,P00020 P00219 P01972 P00133 P00984
U05672,P00020 P00133 P00006 P00219 P00001
U05675,P00020 P00006 P01972 P00219 P00001
U05679,P01972 P00006 P00133 P00219 P00001
U05680,P01972 P00001 P00006 P00219 P00133
U05683,P01972 P00001 P00219 P00002 P00133
U05691,P00020 P01972 P00001 P00006 P00002
U05696,P01972 P00006 P00219 P00001 P00133
U05704,P00020 P00133 P01972 P00006 P00001
U05705,P00020 P01972 P00133 P00219 P00006
U05714,P00020 P01972 P00133 P00219 P00001
U05717,P00020 P01972 P00006 P00133 P00219
U05721,P00020 P01972 P00133 P00006 P00001
U05723,P01972 P00001 P00006 P00219 P00133
U05725,P01972 P00006 P00219 P00133 P00002
U05729,P00020 P01972 P00133 P00006 P00001
U05734,P00020 P01972 P00001 P00006 P00133
U05735,P00020 P01972 P00001 P00133 P00006
U05739,P00133 P00020 P00006 P01972 P00001
U05742,P00020 P01972 P00001 P00219 P00133
U05745,P00020 P00133 P00006 P00219 P00001
U05746,P00020 P01972 P00133 P00219 P00001
U05747,P00020 P01972 P00001 P00133 P00219
U05752,P00020 P01972 P00133 P00006 P00001
U05756,P01972 P00006 P00219 P00133 P00001
U05758,P01972 P00006 P00219 P00133 P00001
U05760,P00020 P00133 P00006 P00219 P00001
U05764,P00020 P01972 P00133 P00006 P00219
U05765,P00020 P01972 P00133 P00219 P02662
U05767,P00020 P01972 P00001 P00133 P02692
U05772,P00020 P01972 P00001 P00006 P00133
U05773,P00020 P01972 P00133 P00006 P00219
U05777,P00020 P01972 P00006 P00133 P00219
U05783,P01972 P00006 P00133 P00219 P00001
U05789,P00020 P01972 P00133 P00219 P00002
U05790,P01972 P00006 P00219 P00133 P00001
U05793,P01972 P00133 P00020 P00006 P00001
U05797,P00020 P01972 P00006 P00001 P00133
U05798,P01972 P00001 P00006 P00133 P00002
U05801,P00020 P01972 P00001 P00133 P00006
U05802,P00020 P01972 P00133 P00006 P00196
U05812,P00020 P01972 P00133 P00006 P00001
U05813,P00020 P01972 P00133 P00219 P00006
U05818,P00020 P01972 P00133 P00001 P00219
U05821,P00020 P00133 P00219 P00006 P00002
U05822,P00020 P01972 P00133 P00219 P00006
U05826,P00020 P00133 P00006 P01972 P00219
U05831,P00020 P01972 P00219 P00133 P00006
U05845,P00020 P00001 P01972 P00006 P00133
U05848,P00020 P00006 P00219 P01972 P00133
U05851,P01972 P00006 P00001 P00219 P00133
U05863,P00020 P01972 P00006 P00219 P00001
U05869,P01972 P00219 P00133 P00020 P00006
U05878,P00006 P00020 P01972 P00133 P00219
U05881,P00020 P01972 P00001 P00219 P00002
U05888,P00020 P00219 P00006 P00133 P01972
U05890,P00020 P00133 P00219 P00002 P00001
U05891,P00020 P01972 P00133 P00219 P00001
U05896,P00020 P00006 P00219 P00002 P00001
U05903,P00020 P01972 P00133 P00219 P00001
U05904,P00020 P00133 P00001 P00002 P00219
U05911,P00020 P00001 P00006 P01972 P00133
U05912,P00020 P01972 P00133 P00006 P00001
U05916,P00020 P01972 P00219 P00006 P00001
U05919,P01972 P00006 P00219 P00133 P00001
U05927,P01972 P00001 P00006 P00133 P00219
U05928,P00020 P00219 P00006 P00001 P00002
U05929,P01972 P00133 P00020 P00219 P00006
U05930,P00020 P01972 P00133 P00001 P00219
U05933,P01972 P00219 P00006 P00133 P00001
U05944,P00020 P01972 P00133 P00002 P00006
U05947,P00020 P01972 P00133 P00006 P00001
U05949,P00020 P01972 P00006 P00219 P00001
U05951,P01972 P00219 P00006 P00133 P00001
U05952,P01972 P00020 P00219 P00133 P00006
U05955,P01972 P00133 P00006 P00219 P00001
U05958,P00020 P01972 P00006 P00133 P00001
U05966,P00020 P01972 P00133 P00001 P00799
U05969,P00020 P01972 P00006 P00133 P00001
U05973,P00020 P01972 P00133 P00001 P00006
U05975,P00020 P01972 P00001 P00006 P00219
U05977,P01972 P00020 P00001 P00219 P01833
U05978,P00020 P01972 P00133 P00001 P00006
U05979,P00020 P01972 P00001 P00006 P00219
U05982,P01972 P00020 P00219 P00006 P00133
U05984,P00020 P01972 P00133 P00219 P00006
U05986,P00020 P00001 P01972 P00006 P00219
U05987,P00020 P01972 P00133 P00219 P00006
U05997,P00020 P00006 P00219 P00001 P00002
U05998,P00020 P01972 P00001 P00133 P00002
U06001,P00020 P01972 P00133 P00001 P00006
U06003,P01972 P00219 P00133 P00001 P00006
U06006,P00020 P01972 P00133 P00219 P00001
U06012,P00020 P00133 P01972 P00006 P00219
U06015,P00020 P01972 P00219 P00133 P00001
U06017,P01972 P00006 P00133 P00001 P00219
U06024,P00020 P01972 P00133 P00006 P00219
U06029,P00020 P01972 P00133 P00219 P00001
U06030,P00020 P01972 P00219 P00006 P00133
U06034,P01972 P00020 P00219 P00001 P00133
U06051,P00020 P01972 P00133 P00006 P00219
U06056,P00020 P00133 P00219 P00006 P00001
U06057,P00020 P01972 P00133 P00001 P00006
U06059,P01972 P00020 P00133 P00219 P00006
U06061,P00020 P01972 P00001 P00133 P00219
U06063,P01972 P00006 P00219 P00133 P00001
U06072,P00020 P01972 P00133 P00219 P00001
U06074,P00020 P01972 P00133 P00001 P01321
U06076,P00020 P01972 P00002 P00006 P00133
U06079,P00020 P01972 P00133 P00219 P00001
U06081,P00020 P00133 P00006 P00219 P00001
U06082,P00020 P01972 P00133 P00219 P00006
U06083,P00020 P01972 P00006 P00133 P00001
U06084,P00020 P00133 P00006 P00219 P01972
U06099,P00020 P01972 P00133 P00001 P00006
U06107,P01972 P00020 P00001 P00133 P00890
U06108,P01972 P00006 P00133 P00001 P00219
U06112,P00020 P01972 P00133 P00219 P00001
U06113,P00020 P01972 P00001 P00133 P00006
U06116,P01972 P00133 P00006 P00219 P00001
U06122,P00020 P01972 P00133 P00001 P00006
U06125,P00020 P01972 P00133 P00219 P00006
U06126,P00020 P01972 P00001 P00006 P00133
U06127,P00020 P00006 P00219 P00133 P01972
U06130,P00020 P01972 P00133 P00006 P00001
U06136,P00020 P01972 P00001 P00219 P00133
U06137,P00020 P01972 P00006 P00219 P00133
U06142,P00020 P00133 P00001 P01972 P00006
U06149,P00020 P01972 P00006 P00219 P00002
U06150,P00020 P01972 P00133 P00219 P00001
U06154,P00020 P00006 P00001 P01972 P00133
U06155,P00020 P00219 P00133 P01972 P00006
U06157,P00020 P01972 P00133 P00006 P00001
U06158,P00020 P01972 P00133 P00001 P00219
U06160,P00020 P00133 P00006 P00219 P00002
U06166,P00020 P00006 P01972 P00133 P00219
U06167,P00020 P01972 P00133 P00002 P00219
U06171,P00020 P00006 P01972 P00133 P00219
U06172,P00020 P01972 P00133 P00006 P00219
U06176,P00020 P01972 P00133 P00219 P03082
U06177,P00020 P00133 P00001 P00006 P00002
U06178,P00020 P01972 P00133 P00219 P00001
U06181,P00020 P01972 P00219 P00006 P00133
U06194,P00020 P00133 P00006 P00219 P00001
U06198,P00020 P00133 P00006 P00219 P00001
U06206,P00020 P00133 P00006 P00219 P00001
U06208,P00020 P00133 P00006 P00219 P00001
U06209,P01972 P00133 P00006 P00001 P00219
U06210,P00020 P00133 P01972 P00001 P00219
U06212,P00020 P00133 P00006 P01972 P00219
U06216,P00020 P01972 P00133 P03009 P00219
U06218,P00020 P01972 P00133 P00001 P00006
U06219,P00020 P01972 P00133 P00219 P00006
U06222,P00020 P00219 P01972 P00133 P00006
U06223,P00020 P00133 P00006 P01972 P00001
U06224,P00020 P01972 P00133 P00006 P00001
U06230,P00020 P01972 P00133 P00002 P00006
U06236,P00020 P01972 P00133 P00006 P00001
U06237,P00020 P01972 P00001 P00219 P00133
