user_id,item_ids
U25432,P00020 P00133 P00001 P00006 P01972
U08881,P00020 P00133 P00006 P00219 P00002
U07239,P00020 P01972 P00006 P00001 P00219
U22627,P00020 P00133 P01972 P00001 P00006
U28926,P00133 P01972 P00001 P00219 P00006
U29663,P00020 P01972 P00133 P00006 P00219
U12716,P00020 P01972 P00133 P00006 P00219
U19201,P00001 P00133 P01972 P00219 P00002
U18063,P00020 P01972 P00001 P00219 P00006
U26033,P00133 P00006 P01972 P00001 P00219
U05316,P00020 P01972 P00133 P00006 P00001
U16900,P00020 P01972 P00133 P00219 P00001
U03704,P00020 P01972 P00219 P00196 P00002
U05616,P00020 P00133 P01972 P00006 P00219
U03081,P00020 P01972 P00133 P00006 P00001
U23071,P00020 P01972 P00133 P00006 P00001
U08929,P00020 P01972 P00001 P00006 P00219
U04834,P00020 P01972 P00006 P00133 P00001
U08275,P00020 P00133 P00006 P00001 P00219
U16810,P00020 P01972 P00133 P00219 P00001
U25601,P00020 P01972 P00006 P00001 P00219
U04442,P00020 P01972 P00133 P00001 P00219
U13929,P01972 P00001 P00219 P00002 P00196
U22870,P00020 P01972 P00001 P00133 P00006
U14436,P00133 P00219 P00002 P00196 P00003
U19570,P00020 P01972 P00133 P00006 P00219
U05046,P00020 P01972 P00001 P00219 P00133
U28751,P00020 P01972 P00133 P00001 P00006
U29057,P00020 P00006 P00133 P01972 P00001
U27441,P00020 P00133 P01972 P00219 P00196
U12209,P00020 P01972 P00133 P00006 P00219
U07521,P00020 P01972 P00133 P00001 P00006
U11346,P00020 P01972 P00001 P00219 P00006
U23112,P00020 P01972 P00133 P00001 P00006
U11714,P00020 P00006 P00133 P01972 P00001
U10429,P00020 P00133 P01972 P00001 P00196
U26050,P00020 P01972 P00133 P00001 P00006
U14732,P00020 P00001 P01972 P00133 P00219
U20228,P00020 P00001 P00133 P01972 P00219
U10193,P00020 P00006 P00133 P01972 P00001
U26480,P00020 P01972 P00133 P00001 P00219
U18469,P00020 P01972 P00006 P00133 P00001
U15784,P00020 P00133 P00006 P01972 P00001
U24092,P00020 P01972 P00219 P00133 P00006
U19542,P00020 P00001 P00133 P00219 P00006
U26976,P00020 P00133 P01972 P00001 P00006
U26295,P00001 P00133 P01972 P00006 P00219
U05355,P00133 P01972 P00001 P00219 P00006
U10043,P00020 P01972 P00133 P00001 P00006
U17814,P00020 P00006 P00133 P00001 P01972
U13135,P00020 P01972 P00133 P00001 P00002
U21392,P00020 P01972 P00133 P00006 P00002
U02879,P00020 P01972 P00133 P00001 P00006
U13825,P01972 P00002 P00006 P00196 P00562
U04958,P00020 P00133 P00006 P00001 P00219
U23953,P00020 P00006 P00133 P01972 P00001
U20326,P00020 P00001 P00133 P00006 P01972
U26025,P00020 P00133 P01972 P00001 P00219
U03256,P00020 P00006 P01972 P00133 P00001
U01112,P00020 P00133 P00001 P01972 P00219
U25756,P00020 P00006 P00133 P01972 P00001
U01935,P00020 P00001 P00006 P01972 P00133
U17731,P00020 P01972 P00133 P00001 P00006
U07332,P00020 P01972 P00133 P00001 P00219
U28866,P00020 P00133 P00001 P00006 P01972
U25102,P00020 P00006 P01972 P00001 P00133
U03938,P00020 P00006 P01972 P00133 P00219
U09326,P01972 P00133 P00006 P00219 P00002
U25901,P00020 P00006 P01972 P00133 P00001
U05982,P00020 P00133 P00006 P00001 P01972
U11606,P00001 P00006 P00219 P00002 P00196
U10601,P00020 P01972 P00133 P00001 P00006
U10145,P00020 P01972 P00133 P00001 P00006
U28423,P00020 P00133 P01972 P00006 P00001
U08038,P00020 P00133 P01972 P00006 P00219
U20302,P00020 P00001 P01972 P00133 P00006
U01060,P00020 P01972 P00133 P00006 P00219
U15857,P00020 P00001 P01972 P00133 P00219
U26096,P00020 P00006 P00133 P01972 P00001
U17090,P00020 P00001 P00006 P00133 P00219
U27001,P00020 P01972 P00133 P00006 P00001
U23699,P00020 P01972 P00133 P00006 P00001
U06158,P00020 P01972 P00006 P00001 P00133
U00919,P00020 P00001 P01972 P00133 P00006
U23201,P00020 P01972 P00133 P00219 P00006
U29064,P01972 P00133 P00006 P00219 P00001
U24961,P00020 P00133 P00006 P00001 P00219
U01259,P00020 P01972 P00006 P00001 P00133
U28626,P00020 P01972 P00133 P00001 P00002
U02750,P00020 P00133 P01972 P00006 P00001
U10660,P00020 P01972 P00001 P00219 P00133
U09216,P00020 P00133 P00006 P01972 P00219
U28460,P00020 P00133 P01972 P00006 P00001
U07838,P00020 P00133 P00219 P00006 P00001
U22612,P00020 P01972 P00001 P00133 P00219
U07601,P00020 P00133 P01972 P00001 P00006
U00367,P00020 P00133 P00001 P00006 P00219
U10884,P00020 P00006 P00133 P00001 P01972
U04890,P00020 P00006 P00001 P01972 P00219
U05881,P00020 P01972 P00001 P00219 P00002
U26018,P00020 P00006 P00133 P01972 P00001
U19090,P00020 P01972 P00006 P00133 P00001
U01363,P00020 P01972 P00006 P00001 P00133
U29125,P00020 P01972 P00219 P00001 P00133
U29881,P00020 P01972 P00001 P00133 P00219
U20855,P00020 P00133 P01972 P00001 P00219
U11659,P00133 P00001 P01972 P00006 P00219
U20138,P00020 P01972 P00133 P00006 P00001
U05590,P00020 P00133 P00001 P00006 P01972
U04265,P00133 P01972 P00006 P00219 P00002
U09351,P00020 P01972 P00133 P00006 P00219
U00762,P00020 P00133 P01972 P00001 P00219
U02404,P01972 P00020 P00001 P00006 P00133
U06592,P00020 P00006 P00133 P00001 P00219
U20511,P00020 P01972 P00133 P00006 P00001
U16957,P00020 P01972 P00001 P00219 P00002
U02161,P00020 P01972 P00006 P00133 P00001
U06361,P01972 P00006 P00001 P00219 P00002
U00832,P00020 P01972 P00006 P00001 P00219
U00280,P00006 P00001 P00219 P00002 P00196
U20179,P00020 P00219 P00001 P00133 P00006
U01538,P00020 P01972 P00006 P00133 P00219
U08454,P00020 P01972 P00133 P00006 P00001
U25433,P00020 P01972 P00001 P00133 P00219
U16279,P00020 P00133 P00001 P01972 P00006
U29652,P00020 P01972 P00006 P00001 P00219
U26702,P00020 P00219 P00001 P00133 P00006
U14990,P00006 P00133 P00001 P01972 P00219
U13967,P00020 P01972 P00133 P00219 P00001
U27647,P00020 P01972 P00133 P00006 P00001
U14557,P00006 P00133 P00001 P01972 P00020
U08276,P00020 P01972 P00133 P00001 P00006
U08581,P00020 P01972 P00001 P00133 P00006
U13003,P00020 P01972 P00002 P00006 P00133
U25767,P00020 P00133 P00006 P01972 P00001
U22699,P00020 P01972 P00006 P00133 P00001
U11385,P00020 P00133 P00006 P00219 P00001
U23195,P00133 P00006 P00001 P01972 P00219
U22451,P00020 P00001 P01972 P00219 P00133
U12261,P00020 P01972 P00133 P00006 P00001
U29127,P00020 P01972 P00006 P00001 P00219
U14806,P00020 P01972 P00001 P00133 P00219
U12543,P00020 P01972 P00001 P00133 P00219
U01950,P00133 P00006 P01972 P00001 P00219
U20635,P00006 P01972 P00001 P00219 P00002
U28145,P00020 P01972 P00133 P00006 P00001
U18305,P00020 P00133 P01972 P00006 P00001
U18075,P00020 P01972 P00001 P00219 P00002
U13874,P00020 P00006 P00133 P00001 P01972
U20772,P00020 P01972 P00133 P00006 P00219
U13307,P00020 P00133 P00006 P00001 P01972
U25976,P00133 P00001 P00006 P00219 P01972
U24669,P00001 P00133 P01972 P00219 P00006
U03524,P00020 P01972 P00133 P00006 P00001
U21805,P00001 P00133 P01972 P00219 P00006
U07580,P00001 P00133 P01972 P00219 P00006
U00469,P00020 P00133 P01972 P00006 P00001
U27220,P00020 P01972 P00006 P00133 P00001
U01179,P00020 P01972 P00006 P00001 P00133
U26552,P01972 P00133 P00006 P00001 P00219
U07733,P00020 P00006 P00133 P00001 P01972
U23081,P00020 P00133 P00006 P01972 P00001
U02208,P00020 P01972 P00006 P00133 P00001
U01198,P00133 P01972 P00001 P00219 P00003
U05198,P00020 P00133 P00006 P00001 P00219
U06392,P00001 P00133 P01972 P00219 P00006
U28043,P00020 P00006 P00133 P01972 P00001
U10185,P00020 P00006 P00001 P01972 P00133
U17098,P00020 P01972 P00133 P00001 P00006
U16189,P00020 P00133 P01972 P00006 P00001
U29775,P00020 P01972 P00001 P00133 P00219
U19707,P00020 P00006 P00133 P01972 P00001
U13934,P00020 P01972 P00133 P00219 P00001
U29753,P00133 P00001 P01972 P00219 P00006
U03401,P00020 P00133 P01972 P00001 P00219
U00206,P00020 P01972 P00006 P00133 P00001
U07352,P00020 P01972 P00006 P00133 P00219
U25833,P00133 P00020 P00006 P00001 P00002
U15098,P00020 P00006 P00133 P00001 P01972
U07298,P00020 P00133 P01972 P00006 P00001
U09853,P00020 P00133 P01972 P00002 P00196
U13014,P00020 P01972 P00006 P00133 P00001
U21986,P00020 P01972 P00133 P00006 P00001
U03216,P00020 P01972 P00006 P00133 P00219
U15780,P00020 P00133 P00006 P00219 P00001
U26478,P00020 P01972 P00133 P00006 P00001
U23462,P00020 P00133 P00006 P01972 P00001
U17346,P00020 P01972 P00133 P00001 P00006
U22740,P00020 P01972 P00001 P00133 P00219
U04610,P00020 P00133 P00001 P01972 P00006
U15863,P00020 P01972 P00133 P00001 P00006
U06320,P00020 P01972 P00133 P00001 P00006
U13026,P01972 P00020 P00006 P00133 P00219
U22742,P00020 P00006 P00133 P01972 P00001
U27504,P00006 P00133 P00001 P00002 P00196
U17660,P00001 P00006 P00219 P00002 P00196
U05680,P01972 P00133 P00001 P00219 P00006
U18381,P01972 P00133 P00006 P00219 P00001
U19469,P00020 P00001 P01972 P00133 P00219
U07188,P00020 P00001 P00219 P00006 P00133
U09807,P00020 P00133 P01972 P00001 P00219
U26947,P00020 P01972 P00006 P00133 P00002
U15202,P00020 P01972 P00133 P00001 P00219
U14284,P00020 P01972 P00001 P00006 P00133
U15258,P00020 P00133 P00219 P00001 P00006
U22949,P00020 P00133 P00001 P00006 P01972
U01931,P00020 P00006 P01972 P00133 P00001
U09147,P00020 P01972 P00133 P00006 P00219
U04359,P00020 P01972 P00133 P00006 P00219
U14927,P00219 P00020 P00001 P00002 P00133
U08288,P01972 P00133 P00001 P00006 P00219
U19842,P00020 P01972 P00133 P00001 P00006
U16693,P00001 P00133 P01972 P00219 P00006
U14115,P00020 P00133 P00006 P01972 P00001
U08134,P01972 P00133 P00001 P00006 P00219
U29537,P01972 P00133 P00006 P00001 P00219
U28528,P00020 P01972 P00133 P00001 P00006
U07856,P00020 P00006 P01972 P00133 P00001
U18893,P00020 P00133 P01972 P00001 P00219
U24188,P00020 P00133 P01972 P00001 P00006
U20977,P00020 P00006 P00001 P01972 P00219
U20497,P00020 P01972 P00006 P00133 P00001
U24042,P00020 P01972 P00006 P00133 P00219
U00731,P01972 P00006 P00219 P00001 P00002
U18222,P00020 P00133 P01972 P00006 P00001
U05118,P00020 P01972 P00001 P00133 P00219
U04301,P00020 P00006 P00001 P01972 P00133
U04558,P00020 P01972 P00133 P00002 P00219
U00232,P00020 P01972 P00001 P00133 P00006
U26142,P00020 P01972 P00133 P00006 P00001
U07220,P00020 P01972 P00006 P00133 P00001
U10066,P00020 P00006 P01972 P00001 P00219
U15044,P00020 P01972 P00133 P00219 P00006
U05725,P01972 P00133 P00006 P00219 P00002
U23437,P00020 P00133 P00219 P00006 P00002
U18242,P00133 P00001 P00006 P00219 P00002
U00260,P00020 P00133 P00006 P00001 P00002
U03481,P00020 P01972 P00133 P00006 P00001
U12468,P00020 P00006 P00001 P01972 P00219
U22123,P00020 P01972 P00133 P00219 P00001
U25084,P00020 P01972 P00006 P00001 P00219
U15827,P00020 P01972 P00133 P00006 P00002
U12482,P00020 P01972 P00006 P00001 P00133
U00944,P00020 P00006 P00001 P01972 P00133
U01416,P00020 P01972 P00001 P00006 P00133
U29236,P00020 P00133 P01972 P00001 P00219
U03160,P00020 P01972 P00133 P00001 P00006
U08998,P00020 P01972 P00133 P00006 P00001
U18227,P00020 P00006 P00133 P01972 P00001
U28999,P00020 P01972 P00133 P00006 P00219
U20071,P00020 P00133 P00006 P01972 P00219
U02579,P00020 P01972 P00001 P00006 P00133
U06807,P00020 P01972 P00133 P00006 P00001
U05303,P00020 P01972 P00133 P00001 P00006
U28514,P00020 P01972 P00133 P00006 P00001
U25528,P00020 P00219 P00001 P01972 P00133
U11939,P00020 P00006 P00219 P00001 P00002
U03301,P00133 P01972 P00006 P00001 P00219
U00852,P00020 P01972 P00006 P00001 P00133
U29516,P00001 P00133 P01972 P00219 P00006
U13010,P00020 P01972 P00001 P00133 P00219
U01335,P01972 P00006 P00133 P00001 P00219
U20570,P00020 P00006 P00001 P01972 P00219
U13764,P00020 P00006 P00133 P01972 P00001
U06774,P00020 P01972 P00133 P00001 P00219
U08775,P01972 P00001 P00219 P00196 P00002
U10481,P00020 P01972 P00006 P00001 P00219
U21940,P00020 P01972 P00133 P00001 P00006
U26376,P00020 P01972 P00006 P00133 P00001
U03502,P00001 P01972 P00219 P00006 P00002
U21845,P00020 P00133 P01972 P00006 P00001
U06421,P00020 P01972 P00133 P00006 P00001
U26233,P00020 P01972 P00133 P00001 P00006
U14750,P00020 P00133 P01972 P00001 P00219
U22356,P00020 P01972 P00133 P00001 P00006
U09496,P00020 P01972 P00133 P00006 P00219
U14279,P00020 P00006 P01972 P00001 P00133
U11786,P01972 P00133 P00001 P00219 P00006
U08691,P00020 P01972 P00001 P00133 P00006
U12001,P00020 P01972 P00001 P00133 P00219
U06017,P00001 P00133 P00219 P01972 P00006
U15902,P00001 P00133 P00219 P00006 P00002
U07542,P00020 P01972 P00133 P00006 P00001
U24505,P00020 P01972 P00006 P00133 P00002
U27327,P00020 P00133 P00006 P01972 P00001
U01895,P00020 P01972 P00006 P00001 P00219
U20460,P00020 P01972 P00001 P00133 P00219
U05812,P00020 P00133 P00006 P01972 P00001
U04333,P00020 P01972 P00006 P00133 P00001
U03588,P00020 P00133 P00001 P00006 P01972
U06555,P00020 P01972 P00133 P00219 P00001
U02484,P00020 P01972 P00006 P00001 P00219
U15329,P00001 P01972 P00219 P00002 P00196
U24612,P00020 P01972 P00133 P00006 P00001
U07681,P00020 P01972 P00001 P00133 P00219
U12568,P00133 P00006 P00001 P01972 P00219
U06270,P00020 P00133 P00006 P01972 P00001
U22042,P01972 P00020 P00133 P00219 P00001
U29330,P00020 P01972 P00006 P00133 P00001
U00708,P00020 P01972 P00001 P00133 P00006
U28609,P00006 P00133 P01972 P00001 P00219
U21861,P00001 P00133 P01972 P00219 P00006
U12569,P00133 P01972 P00006 P00001 P00219
U19217,P00020 P01972 P00133 P00006 P00219
U07836,P00020 P00133 P01972 P00001 P00219
U03565,P00006 P00133 P01972 P00020 P00001
U10994,P00020 P00006 P00133 P00001 P00219
U14101,P00020 P01972 P00133 P00006 P00219
U02356,P00020 P01972 P00006 P00001 P00133
U03635,P00020 P01972 P00133 P00001 P00006
U16798,P00020 P00133 P00006 P00219 P00001
U23919,P00020 P00133 P01972 P00219 P00002
U17547,P00020 P01972 P00133 P00001 P00006
U07064,P00020 P00001 P00133 P00219 P00002
U07996,P00020 P01972 P00133 P00001 P00219
U04638,P00020 P00133 P00006 P00001 P00219
U11768,P00020 P00133 P01972 P00006 P00219
U11278,P01972 P00133 P00006 P00196 P00003
U25947,P00020 P01972 P00133 P00219 P00006
U28127,P00020 P01972 P00133 P00006 P00001
U04713,P00020 P00133 P01972 P00006 P00001
U11417,P00020 P00133 P00006 P00219 P00001
U06727,P00020 P01972 P00006 P00133 P00001
U02001,P01972 P00001 P00133 P00219 P00006
U02472,P00020 P01972 P00006 P00133 P00001
U15600,P00020 P01972 P00006 P00001 P00219
U26138,P00020 P01972 P00001 P00133 P00219
U08355,P00006 P00133 P01972 P00001 P00219
U05371,P00020 P00133 P00006 P00001 P00002
U18537,P00020 P00133 P01972 P00006 P00001
U24622,P00020 P00133 P00001 P00006 P00002
U09876,P00020 P00133 P01972 P00001 P00006
U11864,P00020 P00006 P01972 P00133 P00001
U28818,P00020 P01972 P00006 P00133 P00001
U25768,P00133 P01972 P00001 P00219 P00002
U19457,P00020 P01972 P00133 P00006 P00001
U28485,P00001 P00133 P00006 P01972 P00219
U00697,P00020 P00006 P00133 P01972 P00001
U17210,P00020 P01972 P00133 P00006 P00219
U21630,P00020 P00006 P01972 P00133 P00001
U20336,P00133 P00001 P01972 P00219 P00006
U05958,P00020 P01972 P00006 P00133 P00001
U09021,P00020 P01972 P00133 P00006 P00001
U20648,P00020 P01972 P00001 P00133 P00006
U24341,P00020 P00133 P00006 P01972 P00001
U04699,P00133 P00006 P01972 P00001 P00219
U01733,P01972 P00001 P00219 P00196 P00002
U04468,P00020 P01972 P00006 P00133 P00219
U19159,P00020 P01972 P00001 P00133 P00219
U29636,P00020 P00133 P00006 P00219 P00001
U26311,P00020 P01972 P00133 P00006 P00219
U10225,P00020 P01972 P00006 P00133 P00219
U15694,P00020 P01972 P00133 P00006 P00001
U19150,P01972 P00133 P00001 P00006 P00219
U10620,P00020 P01972 P00133 P00001 P00219
U27348,P00020 P01972 P00133 P00006 P00001
U24257,P00020 P01972 P00133 P00219 P00001
U20209,P00020 P01972 P00133 P00006 P00219
U19690,P00020 P01972 P00133 P00001 P00006
U03568,P00133 P01972 P00001 P00219 P00006
U17102,P00020 P01972 P00001 P00219 P00133
U28499,P01972 P00133 P00006 P00001 P00219
U23949,P00020 P00133 P01972 P00006 P00219
U12961,P00020 P00001 P00006 P01972 P00133
U11420,P00020 P00006 P01972 P00001 P00219
U19446,P01972 P00006 P00219 P00020 P00133
U15596,P00020 P01972 P00133 P00219 P00001
U23335,P00020 P00006 P01972 P00001 P00219
U27397,P01972 P00133 P00219 P00196 P00002
U12914,P00133 P00006 P00001 P01972 P00002
U06709,P01972 P00001 P00133 P00006 P00219
U14119,P01972 P00133 P00006 P00001 P00219
U05746,P00020 P01972 P00219 P00001 P00006
U04459,P00020 P01972 P00006 P00133 P00001
U11183,P00020 P00006 P00133 P01972 P00001
U23870,P00020 P00006 P01972 P00001 P00219
U17211,P01972 P00020 P00219 P00133 P00002
U26406,P00020 P01972 P00133 P00006 P00001
U07234,P00133 P00001 P01972 P00219 P00006
U18564,P00020 P01972 P00001 P00133 P00006
U29362,P00020 P00006 P00133 P00001 P00219
U02089,P00020 P01972 P00133 P00006 P00001
U00848,P00020 P01972 P00133 P00001 P00219
U25386,P00020 P01972 P00133 P00001 P00006
U06804,P00020 P01972 P00133 P00219 P00001
U26705,P00020 P01972 P00001 P00133 P00219
U13649,P00133 P00001 P00006 P01972 P00219
U22234,P00020 P01972 P00006 P00001 P00219
U10036,P00020 P00006 P01972 P00001 P00219
U12125,P00020 P00006 P01972 P00001 P00219
U19621,P00020 P01972 P00133 P00006 P00001
U00161,P00020 P01972 P00133 P00001 P00219
U13589,P00001 P00133 P01972 P00219 P00006
U25309,P00020 P00133 P00006 P00001 P00002
U16570,P00133 P01972 P00006 P00001 P00219
U02662,P00020 P01972 P00133 P00001 P00006
U29725,P00020 P01972 P00133 P00001 P00006
U07387,P00020 P01972 P00133 P00006 P00001
U16409,P00020 P00133 P01972 P00006 P00001
U25287,P00020 P00133 P01972 P00006 P00219
U02058,P00020 P00133 P01972 P00006 P00001
U06394,P00020 P01972 P00001 P00006 P00219
U07391,P00020 P01972 P00133 P00001 P00006
U24538,P00020 P01972 P00133 P00006 P00219
U10628,P00020 P00133 P00006 P01972 P00001
U08262,P00020 P01972 P00001 P00219 P00196
U04866,P01972 P00133 P00006 P00001 P00219
U26971,P00020 P00133 P00001 P01972 P00219
U15456,P00020 P00006 P00133 P01972 P00001
U28949,P00020 P00133 P00006 P01972 P00001
U12111,P00020 P00006 P01972 P00133 P00001
U16610,P00020 P00001 P00133 P00006 P01972
U06254,P00020 P01972 P00006 P00133 P00219
U20778,P00020 P00006 P00133 P01972 P00001
U24923,P00133 P00006 P00001 P00219 P00002
U12867,P01972 P00006 P00133 P00001 P00219
U21737,P00020 P01972 P00001 P00133 P00006
U14404,P00020 P01972 P00001 P00006 P00133
U15659,P00020 P01972 P00219 P00133 P00001
U17155,P00133 P00006 P01972 P00001 P00219
U19098,P01972 P00133 P00219 P00001 P00002
U11737,P00020 P00133 P01972 P00006 P00001
U20993,P00020 P00006 P01972 P00133 P00219
U28513,P00020 P01972 P00006 P00133 P00219
U27790,P00020 P01972 P00001 P00133 P00219
U16304,P00020 P01972 P00133 P00219 P00006
U00681,P01972 P00020 P00133 P00219 P00006
U06194,P00020 P00133 P00006 P00219 P00001
U00237,P00020 P00133 P00006 P01972 P00001
U05030,P01972 P00133 P00001 P00002 P00196
U01332,P01972 P00133 P00006 P00020 P00219
U04376,P00020 P00006 P00001 P00219 P00002
U24232,P00020 P01972 P00133 P00006 P00219
U22869,P00133 P00219 P00001 P00006 P00002
U27545,P00020 P01972 P00133 P00006 P00219
U24473,P00020 P01972 P00006 P00133 P00001
U05863,P00020 P01972 P00006 P00001 P00219
U20982,P00020 P01972 P00133 P00006 P00219
U03834,P00020 P00133 P00006 P00219 P00002
U23271,P00020 P01972 P00001 P00133 P00006
U24476,P00020 P00133 P01972 P00006 P00001
U11770,P00020 P00001 P01972 P00133 P00219
U16341,P00020 P00133 P01972 P00006 P00001
U13548,P00020 P01972 P00001 P00133 P00006
U04915,P00020 P01972 P00006 P00001 P00219
U10194,P00020 P01972 P00196 P00219 P00133
U06223,P00020 P00133 P00001 P00006 P01972
U15054,P00020 P00133 P00006 P00001 P00219
U11465,P00020 P01972 P00006 P00133 P00001
U01641,P00020 P00133 P01972 P00006 P00001
U18582,P00020 P00133 P01972 P00006 P00001
U13072,P00020 P00006 P00001 P00133 P01972
U06817,P00020 P01972 P00006 P00001 P00219
U06579,P00020 P00133 P00006 P01972 P00001
U14633,P00020 P01972 P00001 P00006 P00133
U05783,P00133 P00006 P00001 P01972 P00219
U18905,P00020 P00133 P01972 P00001 P00219
U13942,P00020 P00001 P00133 P00006 P01972
U05101,P00020 P00133 P01972 P00219 P00001
U28054,P00020 P00006 P00133 P00001 P01972
U24971,P00020 P01972 P00133 P00001 P00219
U27317,P00020 P01972 P00006 P00133 P00001
U09044,P00020 P00006 P00133 P00001 P00196
U14354,P00020 P00133 P00001 P00006 P00219
U09187,P00020 P00133 P00006 P01972 P00001
U14045,P00020 P00133 P00006 P00001 P01972
U19722,P01972 P00133 P00001 P00006 P00002
U19534,P00020 P00133 P01972 P00001 P00006
U00701,P00020 P00133 P00006 P01972 P00001
U21699,P00020 P01972 P00133 P00006 P00219
U16692,P00020 P01972 P00006 P00133 P00001
U18162,P00020 P00006 P01972 P00133 P00219
U08904,P00020 P01972 P00001 P00006 P00133
U18178,P00020 P01972 P00133 P00001 P00006
U09464,P00020 P01972 P00133 P00006 P00219
U04255,P01972 P00001 P00133 P00219 P00006
U08060,P00020 P01972 P00133 P00006 P00001
U03847,P00133 P01972 P00001 P00219 P00196
U03991,P01972 P00001 P00133 P00219 P00006
U18445,P00020 P00133 P00006 P00001 P01972
U14641,P00020 P01972 P00133 P00219 P00001
U10531,P00020 P00133 P00006 P01972 P00219
U06222,P00020 P01972 P00133 P00001 P00219
U23489,P00020 P00133 P01972 P00001 P00006
U07245,P00020 P01972 P00133 P00006 P00219
U23272,P00020 P00133 P00006 P00001 P00002
U07808,P00020 P01972 P00006 P00133 P00001
U18499,P00020 P01972 P00133 P00006 P00219
U02872,P01972 P00133 P00006 P00001 P00219
U09365,P00020 P01972 P00006 P00133 P00001
U24699,P00020 P01972 P00006 P00001 P00219
U14148,P00020 P01972 P00001 P00133 P00006
U26372,P00020 P01972 P00006 P00133 P00001
U16896,P00020 P01972 P00133 P00006 P00219
U21619,P00020 P00219 P00001 P00133 P00006
U04893,P00133 P00001 P00006 P01972 P00219
U12421,P00020 P01972 P00133 P00006 P00001
U29997,P00020 P01972 P00006 P00133 P00001
U05049,P00020 P01972 P00006 P00219 P00001
U16811,P00020 P00006 P01972 P00133 P00219
U26523,P00133 P00001 P00006 P01972 P00219
U08669,P00020 P00219 P00133 P00001 P00006
U26944,P00020 P01972 P00133 P00001 P00006
U04877,P00020 P00133 P01972 P00001 P00006
U21778,P00020 P00133 P01972 P00219 P00006
U04628,P00020 P01972 P00006 P00133 P00001
U23545,P00133 P01972 P00006 P00001 P00002
U06224,P00020 P00006 P01972 P00133 P00001
U10895,P00020 P01972 P00133 P00006 P00001
U01346,P00020 P01972 P00133 P00001 P00219
U02271,P00020 P00219 P00133 P00001 P00006
U02734,P00020 P00133 P00219 P00006 P00001
U20863,P00020 P01972 P00001 P00133 P00006
U28945,P00020 P01972 P00001 P00219 P00006
U15945,P00020 P00006 P01972 P00133 P00001
U00335,P00020 P01972 P00001 P00006 P00219
U06876,P00020 P01972 P00133 P00006 P00219
U06453,P00020 P00006 P01972 P00133 P00001
U19080,P00020 P00133 P00006 P01972 P00001
U04911,P00020 P01972 P00133 P00006 P00219
U24384,P00133 P01972 P00001 P00006 P00219
U07562,P00020 P01972 P00001 P00006 P00219
U09872,P00020 P00133 P00001 P00006 P00219
U28939,P00020 P01972 P00133 P00001 P00006
U00871,P00020 P00133 P00001 P00006 P01972
U25535,P00020 P00133 P01972 P00001 P00219
U05617,P00020 P00001 P00133 P01972 P00006
U14686,P01972 P00133 P00001 P00006 P00002
U19399,P01972 P00133 P00001 P00219 P00006
U17812,P00020 P00133 P00001 P01972 P00219
U13372,P00020 P01972 P00001 P00006 P00133
U21660,P00020 P01972 P00133 P00001 P00006
U14416,P00020 P00133 P01972 P00001 P00006
U22826,P00020 P01972 P00133 P00001 P00006
U05076,P00020 P01972 P00133 P00001 P00006
U26124,P00020 P01972 P00001 P00133 P00006
U19209,P00020 P00219 P00001 P00133 P00006
U10394,P00020 P01972 P00133 P00001 P00006
U10004,P00020 P00133 P00006 P00219 P00001
U22508,P00020 P00133 P00006 P01972 P00001
U15245,P00020 P01972 P00133 P00006 P00001
U26103,P01972 P00006 P00001 P00002 P00196
U02786,P00020 P00133 P00001 P00006 P00219
U03685,P00020 P01972 P00133 P00219 P00006
U17120,P01972 P00006 P00001 P00219 P00002
U24713,P00133 P00001 P01972 P00219 P00006
U09319,P00020 P01972 P00133 P00219 P00006
U27004,P00020 P00133 P01972 P00006 P00001
U12832,P00020 P01972 P00133 P00001 P00006
U12671,P01972 P00133 P00001 P00006 P00219
U16678,P00020 P00133 P01972 P00001 P00006
U22711,P00020 P01972 P00133 P00006 P00001
U13091,P00020 P00133 P00006 P01972 P00219
U22731,P00001 P00133 P01972 P00219 P00006
U04627,P00001 P01972 P00006 P00219 P00002
U18409,P00020 P00006 P01972 P00001 P00219
U12076,P00020 P00006 P00133 P00001 P01972
U00420,P00020 P01972 P00133 P00001 P00219
U23616,P00020 P01972 P00133 P00006 P00001
U14087,P00020 P01972 P00133 P00219 P00006
U14460,P00133 P01972 P00006 P00219 P00001
U22321,P00020 P01972 P00006 P00001 P00133
U17276,P00020 P01972 P00133 P00001 P00219
U19982,P00020 P01972 P00006 P00001 P00002
U14176,P00020 P00006 P00133 P01972 P00001
U03532,P00020 P01972 P00006 P00133 P00001
U00129,P00020 P00133 P01972 P00006 P00001
U15774,P00020 P00133 P00006 P00219 P00001
U10034,P00020 P01972 P00133 P00006 P00219
U16590,P00020 P01972 P00001 P00219 P00002
U08101,P00020 P00006 P01972 P00133 P00001
U24344,P00020 P00006 P01972 P00133 P00001
U16540,P00020 P00001 P00219 P00133 P00006
U18716,P00020 P00006 P01972 P00001 P00219
U22700,P00020 P00133 P00006 P01972 P00001
U05450,P00020 P00006 P00133 P01972 P00001
U01909,P00020 P00133 P01972 P00006 P00001
U15955,P00020 P01972 P00006 P00133 P00001
U05543,P00020 P00001 P00219 P00002 P00196
U16366,P00020 P00001 P00006 P00133 P01972
U23898,P00020 P01972 P00006 P00133 P00001
U05544,P00020 P01972 P00001 P00006 P00219
